common_roots,relevance_degree,fasttext
3,2,0.3747779468348085
2,2,0.3800013396337229
0,2,0.1419159937200551
0,2,0.009499605870018
0,2,-0.0012783956866422
2,2,0.7563991878724584
2,2,0.7647816453897158
3,1,0.2533935766019599
1,2,0.0825789503911183
0,1,-0.0183023655210481
4,2,0.6508087804349392
1,1,-0.0101339280261415
2,2,0.1739896883163322
2,2,0.0627869186628031
2,1,0.1333626266278994
0,1,0.2522944933213302
4,2,0.8368319166719616
2,2,0.4767031801505402
3,2,0.4494043942477892
0,2,-0.0056976803478877
2,2,0.1948275906559385
0,2,0.0283604103391187
0,0,-0.169922805638832
0,0,0.1348367917612631
2,1,0.1634955315162789
2,1,0.395786441028956
4,2,0.4911620614973717
0,1,0.1395997313811213
1,0,0.0693599889627452
3,2,0.4076865779571483
3,2,0.2665337947743156
4,2,0.5366610887117423
1,2,0.4726688697237755
0,2,0.0505757529319643
5,2,0.5378636816561919
1,2,0.0978791149655754
0,2,0.1268290913791037
0,2,0.0132492748756966
2,2,0.7429171018847374
0,2,0.1238661686561653
0,2,-0.0011678724253184
3,0,0.1488482093298886
0,0,0.021703780914104
6,2,0.5132666016530779
0,2,0.3209846851064266
3,2,0.476824431072899
5,2,0.2012972184193689
1,2,0.6932804027349692
2,2,0.4794573193572806
2,2,0.1519763999175313
2,1,0.2826444269811018
0,1,0.1598220524159175
0,2,0.3845597997165835
2,1,0.2744963042258918
4,1,0.5706907958411178
2,1,0.3264638431422426
5,2,0.4706810861646444
3,1,0.1748758093465987
1,1,0.2063191125342674
0,1,-0.0688314732912315
1,2,0.2440864633357362
5,2,0.2911375922493318
2,2,0.2885549724904339
1,2,0.2233683051503843
0,2,0.2183844125000953
6,2,0.3078714063376376
5,1,0.1853819951314469
5,1,0.2105350669663294
6,2,0.6304375544107109
3,1,0.2522912837242553
3,2,0.1876173790472402
4,2,0.3343086311748187
1,2,-0.008253975617814
4,1,0.5716466459161944
0,1,0.0914436665699271
1,1,0.0391237938553696
2,1,0.1296768603690423
0,1,0.0194551905172455
0,1,0.0040477046559038
1,1,0.1833313033642905
0,1,-0.2248707086975565
0,1,0.1645075568887408
1,1,0.2659755637724578
0,0,0.122337609677157
0,0,0.1874899645446876
4,1,0.1410218540771227
2,2,0.1321012602759104
2,1,0.1207026501066032
5,2,0.3743838136103261
5,2,0.5399950032449042
1,1,0.3801894782943797
2,1,0.4925556863185104
2,2,0.3818153408895577
1,1,0.2166119927162489
5,2,0.3152708723784124
4,1,0.475634591248996
3,2,0.6262890934513112
2,2,0.4483876413504999
2,2,0.4352896081411784
1,2,0.507537899679294
4,2,0.6884598545209111
2,1,0.4319429041941265
2,2,0.1493028866418155
2,2,0.2058931637701534
2,2,0.2765565619694738
0,1,0.1101058618480359
4,2,0.4004403744493969
4,2,0.4269266296808022
4,2,0.5790115123200413
2,2,0.4643182319411447
2,0,0.2984984218344759
1,1,0.1388507953943825
3,1,0.0272563669200808
2,2,0.3765640583787599
1,1,0.1072503834658447
0,0,0.0954483447989569
1,2,0.0700714967402882
2,2,0.290832086006447
0,2,0.187797927506022
0,1,0.0800182200461689
0,1,0.0600419074580159
0,1,0.1624962257628219
2,1,0.2291732232578021
4,1,0.1170415055230112
1,1,0.2767810803772916
0,1,0.1219770637212678
0,1,-0.094920747441139
0,1,0.0138949105807118
4,1,0.6513690775685228
1,1,0.1310884737135776
0,1,-0.0014332639687591
0,1,-0.0443983161095553
0,1,0.0590153451880807
0,1,0.0854342400991115
0,1,0.1792257641883011
0,1,0.2042463922037714
0,1,0.0353532576232406
0,1,0.0520905237575065
2,1,0.2360947833936914
2,1,0.3914834306318808
2,1,0.2577900959132039
1,1,0.1607181981057422
3,1,0.3765952625535573
3,2,0.1569242894994078
2,1,0.2120958746541784
1,1,0.0370218696122203
0,1,0.0630479416439749
1,1,0.0393489211559075
0,1,-0.0270222627598457
2,1,0.4373010232513836
0,1,0.2229492487760973
0,1,0.19146931199284
1,1,0.0056110266945502
0,1,0.1651560615615322
2,1,0.3223440967093924
0,1,0.0051865181568276
2,1,0.1428537320039853
0,1,0.1884273839312036
3,1,0.1270135108873661
2,1,0.0682558100799467
0,1,0.1240247172388735
0,1,-0.0773172833165184
3,1,0.2222415413897661
0,1,-0.0570364368520417
4,1,0.6146453524652863
0,2,0.1506127031862244
1,2,0.3363389042615561
3,1,0.2519609669523216
1,1,0.2101411043841095
0,1,0.098131179519564
1,1,0.0486835297422503
3,2,0.4379364594084514
0,1,0.3040512707711297
0,2,-0.024422810850747
0,2,0.0987535656540594
1,2,0.4095142025918997
1,2,0.3816385605581865
0,2,0.1850267990176544
3,2,0.4736301656565461
2,2,0.4821188641312038
0,2,0.3185861131607272
1,1,0.1768340173451457
2,1,0.3525500223263484
0,1,0.2575842127454668
0,1,0.2762350778369831
3,1,0.1879200040923388
2,1,0.3296712920891892
3,1,0.3953383425050787
3,1,0.5665653123732675
1,1,0.2711035034571073
3,1,0.5222030954107121
2,1,0.1003042846959901
2,1,0.4417124456740892
2,1,0.4699726670563505
5,1,0.7234579875859017
0,0,-0.0250099399189842
2,2,0.1483635075863132
1,1,0.1615603828070283
1,1,0.0635970031575192
0,1,0.167573567251621
2,1,-0.0756439585314278
0,1,0.0117302665260867
4,2,0.9739939377933
3,1,0.0953567964580187
5,2,0.2591319649766752
0,1,0.1383416085758295
1,1,0.0393763713632004
4,1,0.2011558819500725
5,2,0.3919321838459389
0,1,0.097810878804865
1,1,-0.0548728706352159
5,2,0.733764686691919
1,2,0.3185835692434885
3,2,0.3310694984847474
2,1,0.1218955601154931
1,1,0.1565967437793708
0,1,0.2154110084931571
0,1,0.0742857947364098
1,1,-0.0529741243204656
0,1,0.2017348894189174
3,2,0.1689455137086423
4,1,0.3964456468909544
0,1,0.0897323052162682
2,1,0.172235744871539
3,1,0.1491107587120016
3,2,0.3835438412084137
2,0,0.2613842085697352
1,1,0.2501390766931126
0,2,-0.0797593384364378
3,1,0.2571294423307096
0,1,-0.0670070051667247
5,1,0.2492768973645009
0,1,0.0415177540889848
3,1,0.1743682755870509
1,1,0.2717958112844454
1,2,0.3160391270291961
2,2,0.3780090121728151
7,2,0.5400040916857044
0,1,0.3659182899083
2,2,0.1690795477114388
3,2,0.2561433273683584
1,1,0.0568746800667285
7,2,0.3856815499015222
2,1,0.0471254706221884
1,1,0.2163645755789701
5,2,0.5425445067700423
2,1,0.2971860149584828
6,2,0.375709705881241
4,1,0.2884802484419759
8,1,0.4515695434573313
1,1,0.0874103960387258
2,1,0.1956921162225196
3,1,0.1532529904707217
4,1,0.5618780751224002
2,1,0.4599248156055374
4,1,0.2307987217745636
1,2,0.2644521052379796
2,2,0.4129458789138901
0,2,0.236854667266418
0,1,0.0832430893086064
0,2,0.1562386035914139
0,1,-0.0040655988477736
0,1,-0.0872031697523313
0,2,0.262516624832209
1,1,0.3943271327626315
0,1,-0.0601815562141067
6,2,0.1136566557308395
1,2,0.1141060964437428
1,1,0.1028426469435026
2,1,0.5783152486947527
7,1,0.4227451342850873
3,2,0.4714001242006426
2,2,0.4865254418771658
0,0,-0.1285000328613486
7,1,0.468619959120525
4,1,-0.0693925897463044
2,1,0.0663780722467751
0,1,-0.062729309937876
4,1,0.115962118220971
0,1,-0.0429287713046652
0,1,0.0939132706197933
1,1,0.0455303412654988
2,1,0.3537862287757767
0,1,0.2929328111788746
2,1,0.4105399182074115
0,1,0.2015097702830899
2,1,0.1587968622028454
1,1,0.0732749697269551
0,2,0.0463988232871458
1,2,0.3451851763299084
1,2,0.3275811625125697
4,2,0.5301968154131927
0,1,0.138659090864814
0,1,0.2547820604723033
2,2,0.5278569998163931
4,2,0.7329815865808766
0,1,0.2578563126616094
1,1,0.1371214980174828
5,2,0.4178809360960361
2,2,0.1928269995266968
0,2,0.2435473298225115
0,1,0.1596036764685678
2,2,0.1005054527418329
7,2,0.5879398704015206
11,2,0.6695532632485658
4,2,0.3452244751399153
4,2,0.6726776384719163
3,1,0.1343179935368908
2,2,0.3843869506499764
0,1,0.0641381919012615
6,2,0.3514521771593075
5,2,0.3733062722752985
2,2,0.3266767013081278
3,2,0.4692667956566353
0,1,0.2240936886561521
0,1,0.1971938417654184
2,1,0.647649511572754
0,1,0.0241789934044954
0,1,-0.1214006785547443
0,2,0.1439084399144476
0,1,0.3135098301450211
0,1,0.0757493355524642
0,1,0.391505402424342
0,1,0.1623581618980132
0,1,0.200216357875332
0,2,0.0868944958303204
0,1,0.3761062303924277
0,1,-0.0402126766237471
0,1,0.3122063773492682
0,1,0.0013021170439856
0,2,0.1216999669949203
0,1,-0.1131117800599828
2,2,0.4733400346797814
0,2,0.0320491901518458
0,2,0.01713675065369
0,1,-0.040909540852819
0,1,-0.0633876749867583
0,2,0.06609944526903
0,1,0.214122894576759
0,1,0.0931974612698903
1,1,-0.0390854421325407
0,2,0.036352967771083
0,1,-0.0212058586498181
1,1,0.3758752249532831
3,1,0.3331410382904851
0,2,0.2297903316638059
2,2,0.2397116671178155
2,2,0.1628961270871741
1,1,0.2441910143901091
5,2,0.490584461635206
2,1,0.2436266846219834
1,1,0.3168682526532514
4,2,0.6482703529639483
1,1,0.0653359707158484
0,1,-0.027512455270958
2,1,0.4112470154067803
1,2,0.0789497529957093
1,1,0.1386193251241651
0,1,0.0769685271107131
0,1,0.2705372852697705
0,1,0.0931618443719839
0,1,0.1835214372644326
0,1,0.144053436297057
0,1,0.2541869452725602
0,1,0.3105448972649595
1,2,0.4861536188057503
2,1,0.6642356742924451
0,1,0.039418770349067
1,2,0.2333616581498218
0,0,0.03078435305672
1,1,0.1709612569168119
0,1,0.0239861854967635
0,1,-0.0736408107543796
5,2,0.3072707230199998
0,1,0.0370937080426379
1,0,0.2779424909437377
0,1,-0.093530876457097
0,1,-0.093530876457097
0,0,-0.1822799580845275
1,1,0.0398809175496732
0,0,0.1926456889369486
1,1,0.468230959786967
2,1,0.4295501418059596
0,0,0.2241315569166196
3,1,0.2520098255446979
0,1,0.3335837563381799
0,1,0.1587444533036768
0,2,0.0454077252355868
2,1,0.3007917587814465
3,2,0.4966284364299909
0,2,0.1551265754863467
1,0,0.2550610742445407
1,1,0.1383405804360007
1,2,0.9260187809825324
1,1,0.2523142238777437
2,2,0.5865008789029253
1,2,0.4308411013793816
6,2,0.9260187809825324
4,2,0.685749890647405
1,2,0.4527788645220852
0,0,-0.00651516461198
0,0,0.1734132422845535
0,1,0.035561444182295
0,2,0.0753198807002236
4,2,0.337477117583469
2,0,0.0965649443515004
2,2,0.3503711784087787
3,2,0.0750583669832238
1,2,0.0517241725950307
1,2,0.1379610112712764
0,0,0.162275863986117
0,0,-0.0329566962052324
2,1,0.2942278688153155
4,1,0.4050275622614204
0,0,-0.0653062136094839
2,0,0.0178021548265994
0,0,0.0715654233874156
3,1,0.4580203763487753
2,1,0.4050275622614204
2,2,0.3716633215571902
2,2,0.3638911523476197
5,2,0.6718203897892462
0,1,0.2246897806582753
1,1,0.2793353979430129
0,1,0.3344406541905205
4,2,0.4061028000726228
1,1,0.2317720061621375
3,1,0.2744166454405651
0,2,-0.0203882258181514
0,1,0.1230171586442303
1,2,0.0607100011633926
6,2,0.8529629097787075
1,1,0.0551263498557353
2,2,0.1816981032874014
1,1,0.2293304507597416
1,2,0.4675430426249814
4,1,0.2220809812473672
8,2,0.7018103678242774
2,0,0.2375396371919062
5,2,0.0658739717349402
1,2,0.1357817635258477
2,0,0.1562646948668688
3,2,0.2839201277810401
3,0,0.1466770980721751
6,2,0.4281946136416492
3,2,0.4418202114974212
4,2,0.4968403945790387
1,2,0.3182523131880179
0,1,0.1291075590547069
3,2,0.499815718983419
2,2,0.4411377602567758
5,2,0.4478513818533471
3,2,0.24521906568735
0,0,0.1167127869555992
0,0,-0.0499646981686564
0,1,0.3123666077893452
9,2,0.3339437218515792
2,0,0.2653897652016471
1,0,0.4192691453977464
0,0,0.0860266349527636
1,0,0.110977218073441
6,1,0.2450406894567571
6,1,0.4425983910184769
7,1,0.6149028625893751
6,1,0.5997435525637733
2,1,0.1573562372886451
3,1,0.3687036229451232
0,1,0.3907984725764101
3,2,0.5239655944889737
1,1,0.3670944799826172
5,2,0.6652097255506201
3,2,0.4950731878979542
5,2,0.4793183909809551
0,1,0.3366686544391152
2,2,0.4271234320245766
1,1,0.3843005501462059
2,1,0.4261637248214067
3,1,0.2506191765071777
6,1,0.6652097255506201
2,2,0.0863139009499623
1,2,0.1151004392391346
5,2,0.4752143391455304
3,2,0.63330473971466
2,2,0.3521049076684871
0,0,0.4252859531762498
3,2,0.4027119305005466
1,2,0.406584613000628
2,2,0.3716633215571902
2,1,0.2708104670665941
0,0,0.1858568788453578
0,0,0.0257943849543753
4,2,0.6162112489951678
1,0,0.2083905990469394
2,2,0.2616353715817671
3,2,0.247386225375882
0,1,0.0606338512000072
0,2,0.2888116843494073
1,1,-0.1054504196880835
0,1,0.0144373880436671
4,2,0.4072498184567852
6,1,0.583102425138044
5,1,0.3389072324576024
7,1,0.4793183909809551
3,1,0.4288630161652875
2,1,0.2849817656203551
3,1,0.3075926731680526
0,1,0.2364400142670306
3,1,0.2592708334439755
2,2,0.6451612756678812
1,1,0.5698827332644805
2,2,0.2163848740454225
1,1,0.4758728550748385
1,1,0.2747186977546056
0,0,0.0174238346497981
0,0,0.1233903613485256
0,1,0.0231535418456437
2,1,0.4829059049442943
2,2,0.4756385665244305
1,2,0.0801881146746935
0,2,0.1178862683864384
1,0,-0.0626256647833612
2,2,0.4862771114442635
1,2,0.3220495588700581
1,1,0.4715004892800208
2,2,0.0785280333753844
1,1,0.1563229157728595
4,2,0.4933461134125534
0,2,0.3366686544391152
0,2,0.3488998260903737
0,1,0.0841471354222676
3,1,0.4518115299892569
1,2,0.4672278709275865
1,1,0.1965283164691676
7,2,0.7363417218364615
2,2,0.3104378176465467
1,2,0.2161470285832242
0,2,0.1330343689413369
0,1,0.0262133419230518
0,2,0.2027899046149115
3,2,0.3878487922896995
0,2,0.0597859378987504
0,2,0.1263536079196673
0,1,-0.0314048957366831
2,1,0.1639475038294422
2,2,0.307738836463617
4,1,0.4788435299027491
1,1,0.3111796944631713
1,1,0.2898819878176418
1,1,0.2340571533525119
0,0,-0.0516180951365536
0,0,0.482412069057999
1,0,0.2554897183132734
2,2,0.1573562372886451
1,2,0.1868003267369055
0,2,0.0845373438094229
2,2,0.5224959116556449
2,2,0.342276469371753
0,0,0.3875013039820352
2,1,0.3400272612060837
2,2,0.3574085934927965
1,2,0.578156438205989
0,1,0.0728409944365681
0,1,0.0407434265787073
0,1,0.2620824158551708
1,1,0.283777847843469
1,1,0.3941780500793136
4,1,0.1431935957401652
0,2,0.1102041738337099
4,2,0.4780026081119343
4,2,0.6398838046282943
0,1,0.1640186926078324
0,1,0.126147659523834
0,2,0.0985384662882277
2,2,0.3691866016737418
2,2,0.2385404996576077
0,1,0.1618316724074181
0,1,0.3307862424844021
5,1,0.5934757881208375
3,2,0.2163848740454225
1,1,0.132895896886776
0,1,0.2030587408815512
3,1,0.2242591269274128
2,2,0.4102115009721611
4,2,0.422818567590402
1,1,0.1735202230718441
0,2,0.4025375236858737
2,2,0.4840795045311774
0,1,0.1985320168197121
0,1,-0.0977555819449979
0,1,0.1505324250679714
0,1,0.070774974314713
0,1,0.1895702834417641
2,2,0.3609802105293518
3,2,0.4945601889737246
1,2,0.3844756556809362
0,1,0.0181515697843914
2,1,0.4264334166768037
0,1,0.0480275692462469
3,1,0.471684010011199
4,2,0.3839791194989533
3,2,0.1696747163742486
0,1,-0.1019891467490235
1,1,0.0565597690150003
5,1,0.1648207518861176
4,1,0.3553666867332867
1,1,0.2639849828958104
1,1,0.3891913861930709
4,1,0.5355773152093614
0,1,0.2311260294248865
4,1,0.1867258817320918
4,2,0.2136703596486686
1,1,0.3557518722155037
4,1,0.3507236804380506
3,2,0.4787523700509978
1,2,0.5804709289536611
0,1,0.145857969064437
0,1,-0.0759775115663364
1,2,0.356581147047817
1,2,0.5512517320362118
1,1,-0.0205784595600653
7,2,0.5668266932891983
2,1,0.2325713862507108
1,1,0.4289265222952792
3,2,0.6070185836603765
2,2,0.5843021606483703
2,1,0.4262188614056617
7,2,0.875871330873334
1,2,0.5548379601516723
5,2,0.7429164991595044
4,2,0.5273782044437686
3,2,0.5973237192642149
4,1,0.4925287878191604
2,2,0.6048300755184899
2,1,0.5194510242588665
0,2,0.1202144555348013
1,1,0.0935179389507015
1,1,0.4790571659121734
2,2,0.0934962056819152
2,2,0.3786175963272876
0,2,0.0995716818248109
1,2,0.1100916593697717
5,2,0.4348903198597581
1,1,0.0884922809232739
6,2,0.6181298724048355
0,1,0.1174770423964631
6,2,0.9481683454730006
5,2,0.6985988998347049
0,1,0.0871379362783633
0,1,0.1038119522208927
0,1,0.1937336424910465
5,1,0.3176017135976182
3,1,0.4475255033709786
1,2,0.3989310993212333
1,2,0.3478693489931623
1,2,0.3482718331728518
0,2,0.2792574066846234
2,2,0.0815299735919662
1,2,0.1983837902496404
0,1,-0.0399560408225537
2,2,0.2258946322355996
3,2,0.144887512412931
7,2,0.4178703654994345
3,2,0.1982442495709129
2,1,0.2039683489153288
1,1,0.3662342158343543
11,2,0.6710899138110185
2,2,0.3767929829398447
0,2,0.128169814432788
1,2,0.3239791210119666
2,1,0.4112119866713016
1,1,0.1534184051038459
0,2,0.0872977021073928
1,1,-0.1307207864201111
2,2,0.3222895186339977
0,1,0.0658291967357365
0,1,0.0597946576768069
0,1,0.047241539623442
1,1,0.3155737840262657
0,1,-0.0249294199561406
1,2,0.1902132514055567
1,2,0.4404313703065555
0,1,0.3991270258687142
0,2,0.0347147240415706
2,2,0.311908054229051
3,2,0.0570174714438108
1,2,0.3360666814716772
1,2,0.2259566325181044
1,2,-0.0135200582466288
1,2,0.5225006277273949
4,2,0.1764612374227096
2,1,0.207096820331115
1,1,0.3179610154983946
1,1,0.1976295276454538
1,1,0.2268182271390957
0,2,0.0200431197438251
1,2,0.0889722132439278
5,2,0.3460759513596323
2,1,0.177912817487466
1,2,0.2342385229624738
5,2,0.4212507774796734
0,1,0.0504900719929972
0,1,0.2002994103070675
0,1,0.273145496199857
0,1,-0.0911882849033897
0,1,-0.0863717027707019
3,1,0.3268196553975246
2,1,-0.0347902276352293
2,1,0.1490530860031755
0,1,0.2197436633218364
0,1,0.0667476938971116
11,2,0.9841959545060572
5,2,0.3423368294849095
3,1,0.2567803318114906
1,1,-0.0179125630137607
0,1,0.1209423262988215
0,1,0.2019309696021891
0,1,0.1236356025088723
0,1,0.2019309696021891
0,1,0.2246956497425325
0,1,0.1298456792182966
0,1,0.0768867377038863
2,0,0.4310367897886931
2,2,0.2200654293525197
2,2,0.2947806297930401
1,1,0.2444786745264631
1,1,0.1918500124796379
2,1,0.3886901947449293
2,1,0.3999906122288092
4,2,0.5099224626359675
3,1,0.3416940488923493
0,1,0.144112922635855
0,1,0.2448030668315681
0,1,-0.2129909246251322
0,1,0.0756178822962224
0,1,0.0858192501382184
0,0,0.0900638236289796
1,0,0.1086190357199754
2,2,0.597908929419313
4,2,0.6559353575267413
0,2,0.0875018425788447
5,2,0.6371440640913447
0,2,-0.0468105978068971
2,2,0.182731515963873
2,2,-0.0124063724948272
0,1,0.1788998236293884
1,1,0.3604947016291603
0,1,0.1819984830291438
2,2,0.2222993484810982
2,2,0.3539602541525872
1,1,-0.0067380449863304
3,2,0.2331153029117608
3,2,0.5972875852610914
3,2,0.3316458352931772
3,2,0.3916748730551741
3,2,0.2202120503872276
3,2,0.5275444265348233
0,1,0.1333328576491174
0,1,-0.0864052934424516
0,1,-0.0145909082033389
0,2,-0.0431628182336733
1,2,0.0643398447700961
3,2,0.7044579682885124
0,1,0.0901588833641927
3,2,0.3278651164350238
4,2,0.5570506373774429
0,1,0.1500659366533736
2,1,0.2984328727797448
1,1,0.3837934261452705
2,2,0.5974903056288854
2,1,0.5470773424697539
0,1,0.1131561412797907
0,1,-0.027159215445685
2,1,0.2013570877719738
2,1,0.1988795339463428
4,2,0.2280138151530162
1,1,0.3696137551519904
1,1,0.2136515175384494
2,0,0.1579606288895832
1,1,0.1833355973374802
1,1,0.1254673036002274
0,1,0.2555416665702623
2,2,0.2558683748586032
1,1,0.1532469563962034
2,1,0.2966469214698783
2,1,0.3227447574222609
1,1,0.2390736679397397
3,2,0.4018678492340303
2,1,0.3694836175887839
1,1,0.2583150837768953
0,1,0.1054587132719423
0,0,0.0660695729603862
3,1,0.3730236264808693
4,2,0.3254231154519061
0,2,0.1947712246271103
2,1,0.5242955808119735
0,1,0.0618686042620762
0,1,-0.1304340755988936
0,1,-0.0622918932054721
0,1,-0.0477315861383727
0,1,0.2371489027753004
0,1,-0.0718818480198231
1,1,0.0894585754701396
0,1,0.2687969523563288
1,2,0.3586189823336542
0,1,0.1588010878434036
1,2,0.1225159248469221
3,2,0.3953752291569407
1,2,0.2148086984848594
2,1,0.3394377663772485
2,1,0.3141868861163136
5,1,0.5148725120730151
4,1,0.0983356644055383
1,1,0.133881447904673
2,1,0.1784132892179899
2,1,0.1475474663060632
1,1,0.2673622893559135
1,1,0.3282204617951491
3,2,0.1032952755836643
2,2,-0.039569194628234
0,1,-0.0778393021375119
4,1,0.4856699465192275
1,1,0.247636947797585
4,1,0.0703506749060189
0,1,-0.0151227868638014
1,1,0.2929078352070915
1,1,0.3424120242240837
4,1,0.1038224317912528
1,2,0.376223051523326
3,2,0.3252090009813878
1,1,0.177984405667607
0,1,0.0924760437273384
5,1,0.3641560199732283
1,0,0.170355313829716
0,0,0.0790711521262871
1,1,0.4275910200816084
3,2,0.6068968300639983
3,1,0.1547678617138181
6,2,0.3361686186131641
0,1,0.1357602372087517
3,2,0.3624039252987414
1,1,0.4302241122295999
1,2,0.2515394631217599
0,1,0.3031300225426876
0,1,-0.1727305680090312
1,2,0.4195058333070092
1,1,0.4363796535292073
2,0,0.1798040580973879
1,1,0.3672981403410581
1,1,0.2786359108126988
1,1,0.3206126554665982
3,2,0.4943473251027302
4,1,0.6264733280609337
1,1,0.2734825933315464
1,1,0.4660222831040934
5,1,0.5525622018926137
3,1,0.487243377104561
2,1,0.3533929856838125
5,2,0.3701257268385142
3,1,0.5525399762529288
1,1,0.3523797734269852
2,1,0.1690133064615916
2,1,0.1048114999693081
1,1,0.0124748509675768
1,1,0.2270390503609106
2,1,0.3028928125546372
2,1,0.1055279645605229
2,1,0.2139456867313159
2,1,-0.0165429910835108
2,1,0.1701316070345741
0,1,-0.1017465947639871
0,1,0.0654269767657245
0,1,0.0944606874410477
0,1,-0.0082419525489843
0,1,0.0036711619210092
0,1,-0.0931555015873407
3,2,0.6258418443523527
3,2,0.3056086283944933
0,0,0.181520516055526
0,0,0.2842034140425661
5,2,0.5496134109717528
2,1,0.2364582939409161
2,2,0.3107905197991518
2,1,0.1979675917894972
1,1,-0.1011089092494121
0,1,0.1794646594693021
3,2,0.5959208755992451
0,0,0.1507498351650343
1,0,0.5107489880391839
2,1,0.025559219882218
1,2,0.1692718242943152
4,1,0.2307987217745636
4,2,0.3648533310467762
2,2,0.3229907126258457
0,0,0.1507498351650343
3,0,0.3901707965194227
2,2,0.3558010175182228
1,1,0.3420821018715762
5,2,0.3067956569516286
5,2,0.2790115504413107
0,1,0.2331324937686464
1,1,0.3840406735726447
1,1,0.2955860555218606
1,1,0.3081004085742349
0,1,0.3536995895607758
1,1,0.1952947159504458
1,1,0.2417302048396689
3,2,0.6565839499979574
0,1,0.1851220045378309
0,1,0.0581639615581122
2,2,0.3553815023744922
0,0,-0.0057656043070932
0,0,-0.0456442094518654
1,2,0.0962769016628994
1,1,0.0113092949828901
2,2,0.2013487753081436
0,1,0.1527290399810459
1,2,0.1427071457858378
0,1,0.0252513867259438
0,1,0.2643583194311065
0,2,-0.0488841160088376
1,1,0.1415284197821637
1,1,0.339859487371533
0,1,0.1206261262572562
3,0,0.2887585223908671
2,1,0.0351317349420614
1,1,0.265565660687536
2,1,0.1994640652301756
1,0,0.1755393823436528
1,1,0.1767477245592436
2,1,0.227323909259044
1,1,0.2152205860633464
0,1,0.1225811108101899
4,1,0.1891517364344738
0,1,0.0871881207217814
1,1,0.1682750536059526
0,1,0.1989450227797041
2,1,0.2683062841809467
1,1,0.065219266368306
0,0,0.1691497601864874
4,0,0.0694091853872191
1,0,0.1141168352222634
3,1,0.2647556671198875
1,1,0.0364174679284999
0,1,0.1755714897236648
0,1,-0.0025384097757973
0,1,-0.0492214275222233
1,1,-0.0083976663722584
0,1,0.1173975705772929
3,1,0.5197599434020745
3,1,0.2187762809712232
3,2,0.2370566931795774
3,1,0.4984630065953619
6,2,0.487742523108345
3,2,0.4543126903127837
2,1,-0.1428186954463463
0,2,0.1149451384990456
0,1,0.4445794565330382
2,2,0.1995608645586885
2,2,0.5206029592905453
0,1,0.406360507728332
1,1,-0.0863914023283343
3,2,0.2746800202491846
0,1,0.1436513318005124
0,1,0.0187481712085303
2,1,0.235175804106037
0,1,0.0329492399920735
2,1,0.2613035544515973
0,1,0.0155250461317818
1,2,0.2898806573591234
0,1,-0.0150746402763899
0,1,0.3013593045909894
0,1,0.0051865181568276
0,1,-0.0506721927695799
0,1,0.3156661387851205
2,1,0.3021133941465889
0,1,0.2477715618211804
1,1,0.3785661667349261
0,1,0.3912227470167393
0,1,0.237965390277048
0,1,0.0736366515779415
0,1,-0.1179831594252744
0,1,0.1091347668495114
0,1,0.0018602434117258
0,1,-0.0130683375670579
1,1,0.2462886764134181
0,1,0.0914651063252633
0,1,0.1106828087956899
2,1,0.4213092870122796
4,2,0.7534861337667392
2,1,0.349259477816377
0,1,-0.0250051780537128
1,1,0.2335832454738519
2,1,0.1731644653453939
3,1,0.4203933174742882
0,0,-0.0280850487032423
0,0,0.4034635970933963
1,1,0.2912941294516461
1,1,0.2121154793993593
4,2,0.394634072620977
2,0,0.4270919836780963
6,1,0.5907331528230118
0,1,-0.0220145231186967
0,0,0.3211234168176133
3,1,0.4600085181267547
1,0,0.099249537471592
1,1,0.444195080831288
3,2,0.3060316315542788
2,2,0.1367194089578705
3,2,0.0728215578951149
3,2,0.6068968300639983
1,1,0.0726806104988555
3,1,0.417747165712902
1,2,0.161722679750639
6,1,0.1573841402400118
0,1,0.0702490773714541
1,0,-0.0872334812441997
1,1,0.1866654915530323
1,1,0.2409665737759997
1,1,-0.0127448403270638
0,1,-0.0581416664261616
2,1,0.01055071477947
0,1,-0.1457474691402119
0,1,0.1595890419280783
2,2,0.3739802281871758
6,0,0.0614401624233665
8,1,0.4637398856713569
0,1,0.0873769916730138
3,1,0.4077414997364413
0,1,0.0873769916730138
0,1,0.1364726409409168
0,1,0.1679206827636732
0,1,0.0774402267102228
1,1,0.057956801571836
4,1,0.3335326043113582
1,1,0.0776960152345884
0,1,0.2268607018641649
0,1,0.2268607018641649
2,1,0.1230422866219101
4,1,0.5401606371943766
7,1,0.1151924500470403
5,1,0.1573841402400118
3,1,0.1941244776908094
0,1,0.0056008218370265
1,1,0.1212415615972308
0,1,-0.0171928874023692
1,1,0.3321079050477563
4,2,0.7243178994258137
2,2,0.5187779877637387
1,2,0.4062696335975518
1,2,0.4332771601837223
1,1,0.0862461293296675
1,1,0.1463265106821674
1,2,0.2946309000824093
0,1,0.2554200903136808
1,1,0.4057748405291858
3,2,0.4142718949478868
3,2,0.4215907561740677
1,2,0.2748438525596139
5,2,0.5579852382845307
0,2,0.1787267821716782
0,2,-0.0112617050567877
1,1,0.210393111475897
0,1,-0.1443946885757357
0,1,-0.2446618236739203
5,1,0.3936266186494344
1,0,0.2554897183132734
1,1,0.0647152689323664
0,1,0.1842426087820279
4,2,0.2758911814056298
4,1,0.440610331918524
2,1,0.0741304499607414
1,1,0.2700059841415532
1,1,0.2295942419235445
3,1,0.232569184749251
3,1,0.2039223224416847
