common_roots,relevance_degree,fasttext,doc2vec
0,1,0.1636187097860443,0.009143290581333
0,1,0.0110586342374968,0.1706315527912449
2,1,0.3983708817962076,-0.0451306313328129
1,1,0.6696268943951711,0.1016133618511276
2,1,0.1671327338659388,0.0615963202170396
1,2,0.2820899610851438,-0.0459509808412524
1,2,0.2751977462018872,0.0789581892442868
2,2,0.2115858297463941,0.0535899971836545
8,2,0.7167460503579195,0.0197880862313676
1,2,0.0838522653315351,-0.1487304417115837
6,2,0.7867342267571741,-0.0213466236464905
6,2,0.8139098785410682,0.0195275818973561
4,2,0.8398609727782217,0.0751403824435894
6,2,0.7996247158182509,-0.1741325116829174
5,2,0.5773250601315397,0.0195394813155698
0,2,0.2329689671509584,-0.0073220032733222
1,2,0.4109224159709989,-0.0450129762531131
1,1,0.3906494269664691,-0.1071597064412703
2,2,0.2484218875927058,-0.0715390543346596
1,2,0.6352752397647897,-0.1108623392365572
3,2,0.3032740276102807,-0.1124596482743028
0,2,0.3264788493852937,-0.1829183318576647
0,2,0.1653410551056893,0.0825599339855743
1,2,0.0323200671784238,0.1684691872378391
0,2,0.0259427787598634,-0.0045479714303047
3,2,0.0364087088066165,0.0066819237408537
2,1,0.0823829080974026,1.863664943195422e-05
2,2,0.1955630184749019,-0.062841495748544
2,2,0.207253785754988,-0.0706639316190835
2,1,0.2174558775127285,-0.0475839671179887
1,2,0.2454300050916866,-0.0544520848104262
4,2,0.2163090907320968,0.1483026783611336
0,1,-0.0027085781021554,-0.194230288299087
8,2,0.5003050205395911,-0.048495932224582
0,1,0.0765177389181742,0.0637168540067145
1,1,0.1798480682531288,0.1427097809442634
1,2,0.3477734897724387,0.1530706112935788
0,1,-0.1348492397636743,0.271897911756757
4,1,0.7247444381921782,-0.0667850125967785
0,1,0.0219695437022641,-0.0690033734047935
1,2,-0.0165862969694128,0.0839093704467358
0,1,-0.0084352952495183,0.0122658844412024
0,1,0.0074293753720913,-0.0502539332519889
2,2,0.0985886237498673,0.1325796966330611
0,1,-0.0618844644345216,0.0058640507814665
2,2,0.9520651950250298,0.0138857630283956
1,1,0.3845178126352949,0.0654970692866247
1,2,0.6302284227834916,0.0333298803238998
4,2,0.5374406429646673,0.0147260711889087
1,2,0.1172243664843614,-0.1126132339648865
1,2,0.1887454626835063,-0.0786029143433971
2,2,0.0728863947372343,-0.0858568425373092
1,2,0.1952661964072261,-0.0690503000718861
1,2,0.2835022240376349,0.0202420065324724
1,1,0.1508241123908195,0.0251663908628817
3,2,0.5210291174218279,-0.0580433662440397
3,2,0.7249134085888098,-0.1887947816063354
1,1,0.5192779015011071,0.1467479091658769
1,2,0.4769239735558817,0.127744736677726
0,1,0.3350002791362037,-0.0305815772965793
1,1,0.5713473649965672,-0.0546585619728533
3,2,0.971019291547229,0.0535544717613161
1,2,0.2448152776506234,0.0374116433566455
2,2,0.2513891031540995,0.0668014437724137
1,2,-0.0362673331770099,-0.0084805394407302
0,2,0.2575916411499965,-0.0025588173256809
0,1,0.3088128214666275,0.0537786916093002
0,1,0.1814668697894625,-0.0188188367407884
0,1,0.2066763748128231,-0.0382246527754493
1,2,0.2027069014733211,0.0880885286549576
0,0,-0.1816840091392345,0.0907976404040025
0,2,0.0863505522510467,0.030741595686428
4,2,0.6235411640774388,0.0250543743108927
1,2,0.661900094856333,-0.1066458448978926
2,2,0.075478684439345,-0.0152460695807115
0,1,-0.1649237600850994,-0.0307501347344043
0,1,0.3936063500167786,-0.056042652411575
0,1,0.1316481312584926,-0.0938871629790099
0,1,-0.1146950628873322,-0.0507039320294318
1,1,-0.0450585099753564,-0.0090438394073822
0,1,0.2628732404602164,-0.1544637651040691
1,2,0.2397595148603798,-0.0611992353867477
1,1,0.4192118198597855,0.0137515964265872
4,2,0.4819443820609319,-0.1703572931477578
2,1,0.1645014979188434,-0.0372873907488014
2,2,0.3945063756987342,0.1132043200052122
2,2,0.3967041420981773,-0.1402326333275477
0,1,0.0724716222731632,-0.0432795180681168
0,1,0.0687251799999809,0.1332668699384505
0,0,-0.1614837299440926,0.0609508141646472
1,1,0.0213123896611789,0.0491004741260055
1,2,0.1876726544064668,0.0915936509849222
3,2,0.4657102956133527,-0.0123590414265835
0,1,-0.0158579606967569,-0.1565069555273621
1,2,0.0119376889360946,-0.0011062417765978
1,2,0.0660472706293094,0.0702135994519763
1,2,0.1976976340257971,0.1216502593229814
1,2,0.2145452480942399,0.0451037392177296
0,1,0.1198679613178358,-0.0937063263354958
0,2,-0.0199582357930731,-0.0240583797529189
0,1,-0.1952500246832219,-0.2041016988595733
0,0,-0.0023143293811807,-0.0558474843615822
0,0,-0.1577032150875839,-0.0328623139876923
0,0,0.0664271053467096,-0.0003692050805526
0,0,0.0760044496369608,0.0060800025385325
2,1,0.1826012608838708,0.0059906732486432
0,1,0.1870376506151739,-0.0572263860414564
2,2,0.5578005644870344,-0.0063042480760366
1,2,0.4334622297287493,-0.1929462859891486
5,2,0.6615870541020518,0.0288900808314082
2,1,0.1894529552327133,0.07612585156693
4,1,0.5068942226186873,-0.0383708459146609
2,2,0.3596524096139083,-0.0263162662193716
1,2,0.2752425977530761,0.0585673716448629
0,1,0.1908017274432277,0.0743612321074652
5,2,0.9565362239159296,-0.056232604905016
1,2,0.3700361348634317,-0.0560012803702506
1,1,0.2194769019645553,-0.0153838879145915
0,1,0.2186920940513994,0.0398898681463941
0,2,0.199977418075547,0.0293742282532165
1,2,0.5771553342290908,-0.1041085697550225
0,1,0.2153603557607137,0.0510051064653912
0,2,0.1241044998250039,0.1206181369930631
0,2,0.2127562287739742,0.0275932550979444
2,2,0.5393060246790666,-0.1194488946497047
0,1,0.0921150659149086,-0.0546279509496829
0,2,0.2585557653875264,-0.001213746611043
2,1,0.2475743254329667,0.0152037094242813
1,1,0.2469113152350363,-0.1014381742426997
0,1,0.4253450905534928,-0.1166968989924441
1,2,0.3831984673229199,-0.0631584046514934
0,1,0.1275438904564961,0.0016309569733619
2,2,0.592357329468193,0.1081150961620095
1,2,0.5811849523896973,0.0255421428197126
1,1,0.0662299200689733,0.0219724002126934
0,2,0.2575916411499965,-0.0025588173256809
2,2,0.4383097872502267,-0.0102123497429606
8,2,0.7523290725860601,-0.0573702617042487
5,2,0.6632117298163851,-0.0243835220880098
1,2,0.1584312117437349,-0.1195514284282095
0,2,0.2600016916299315,-0.1375022762558472
2,1,0.540379605023666,-0.0509241609906532
3,2,0.5616384233451855,0.0191440875423191
4,2,0.6945152691470604,-0.0237387439153011
1,2,0.0662804958246904,0.1150367172605664
4,2,0.3175774931971243,-0.042712337653103
0,1,0.0378533517188079,0.0920827617769973
0,0,-0.0119323362978679,-0.0428277403907863
0,0,-0.0468274310187744,-0.0388419522838545
0,0,-0.0468274310187744,-0.0388419522838545
0,0,0.1077945049336729,-0.0530501983661494
0,0,-0.030784924622462,0.0493956419355882
0,0,0.270534556623317,0.0683896191309023
2,1,0.1348545270722074,-0.1457271915117255
3,2,0.5296200389932395,-0.0263567046849409
0,1,-0.0363070113693386,0.163544091779402
1,2,0.5566000647094651,-0.0534172626339269
2,1,-0.0124876398984408,-0.2259614500795917
2,2,0.3622330294437066,-0.0761575433017034
3,1,0.3792479400253762,-0.0335063075445846
1,2,0.6375008699252953,0.0159368200436156
0,1,0.0661588287166897,0.0175985752133735
0,1,0.3172786111286695,0.2228229462646104
0,1,0.0758086655962403,-0.0419039140333504
2,1,0.3080431616826191,0.0530946423379451
0,1,0.1427064240896949,-0.1842012386107381
0,1,0.0438747390658602,-0.1411057385837173
0,2,0.2498472090533889,0.0358132203471874
6,2,0.4859071542918846,0.3216432835458252
2,2,0.3977831045207657,-0.1282328767498374
4,2,0.397745913822209,-0.022362899470076
3,2,0.6009000426133797,-0.2060258724537112
3,2,0.5648955017067468,0.0087283007067007
0,2,0.3360462427443205,0.1055865545932797
1,2,0.1623246720062499,-0.0071632766272011
4,2,0.4424768749207761,0.0907767931583389
0,2,0.0554655037512431,0.2159285855879046
0,0,0.1985590763798036,-0.0590625618622782
1,1,0.0112613495325367,-0.084401090454664
2,2,0.407261154256014,0.1458042609554314
2,2,0.3498089100771492,-0.1646403989312645
5,2,0.5816489927559626,-0.0887313959594178
2,2,0.553806116335051,-0.0975670113142908
0,1,0.1374430498510428,-0.1763762514051163
0,0,-0.0341172923348502,-0.0186049326838345
3,2,0.2465260693093086,0.0559201306161535
0,2,0.1739487664279398,-0.1106562326679847
0,1,0.1767981879790015,-0.0274416761585999
0,2,0.2368397502871604,-0.036594874321548
2,1,0.0212432664039226,0.1838285633109732
0,1,0.141533853581722,-0.052435688615564
1,1,0.0070890087119534,-0.0740519327555211
0,2,0.0928474202568049,0.0898536420808727
2,0,0.2324208675684951,-0.0284975355471501
0,1,0.2969688101650941,-0.0506207449699006
0,2,0.1178143171504412,0.1452348132402544
0,0,0.0945840480338216,-0.0114774276587182
0,0,0.3773051464746371,-0.1365042347098208
2,0,0.5078358475699886,0.0943239201255962
3,2,0.109941830144454,0.1270452040663599
1,0,0.2191182312983226,0.0057727657390494
2,1,0.1676330961614087,0.0129012315469352
1,2,0.2301407793941927,0.0309378262320452
2,2,0.1832334408294026,-0.0057485803885927
1,2,0.0271173850921257,0.1189787966431415
0,1,0.1656766612558236,-0.0145220050414066
3,2,0.5070181709744012,-0.0238393560927298
3,1,0.3789501666174038,-0.0693521707010217
1,1,0.2133151388736197,0.0774715826850363
1,1,0.2271491060139679,0.120244276639133
3,2,0.2490390042888176,-0.0698303389868043
1,2,0.3841284143613763,-0.0334950685640965
0,2,0.2300892047602563,-0.0606228858015536
0,2,0.2410563370224879,-0.1420771956936286
2,2,0.2894426358467119,0.1122475359023961
1,2,0.024976360815282,-0.1079905546859644
3,2,0.8252713573889621,0.1649750428135461
4,2,0.7226253508187815,0.0589832884806781
1,1,0.5182933448879918,0.0985428001433257
2,2,0.5237596569573031,-0.0034767009195271
3,2,0.3854215247347738,0.0605599070224827
0,1,0.0771791880109959,0.0167706487034468
0,2,0.3563125530699682,0.0511910440768342
1,2,0.7532411549872301,0.0386788138222848
0,1,0.2006073677440542,0.0227535627638956
0,1,0.2507280417928497,0.1076631168847959
0,1,-0.0398585116660932,0.1510655213517369
1,2,0.2312263350076326,0.0348755672537145
0,1,0.1420347341652956,0.1049874694693186
0,0,0.0510364008242315,0.0297409995383421
0,1,0.08354548014694,-0.0057971459656651
0,2,0.0825237693123281,-0.0523357884479688
0,1,0.1548153676613012,-0.0333776899939698
0,2,-0.0665432275352534,-0.1183340261979362
0,1,-0.0485985836143527,-0.0246410309140146
1,2,0.0472254066496058,0.0149220291919516
4,2,0.5905659159720189,-0.0481916230319966
0,0,-0.0443753642018461,-0.054013819675037
0,0,0.0059637600203053,0.238699264804409
0,0,-0.0329214936792122,-0.0013887727556377
0,0,0.0138410920011329,0.0428106339511099
2,2,0.2647370541161754,0.1759863305524072
1,1,0.3441189327073952,-0.055029043089635
0,1,0.2357618913503503,-0.0199518374048421
1,0,0.028901246214215,0.0022116436239438
3,1,0.1577758329161672,0.0554737548379034
1,1,0.1728172015163314,-0.0878926411325437
2,1,0.2614173563802747,-0.0703724831412127
0,1,0.4367629248747304,0.1509263793768115
7,2,0.6810757905237044,-0.0334094831561441
5,2,0.507121544587692,0.0898690562190923
5,2,0.4694206217442999,0.0462015012544172
1,1,0.4431754273276664,0.0154294768486262
3,2,0.3545162741508507,-0.0219787459250146
5,2,0.7299722416245238,0.1167241050278765
0,1,0.0540051901346231,-0.0027017405192979
3,2,0.4843764405670215,0.1347438220274195
2,0,0.2282084266966066,-0.0308667759222482
1,2,0.4931540448208061,0.0513621775398116
1,2,0.1962969750996109,0.1105804944224741
1,2,0.2290818652157242,0.2535386316832898
0,2,0.0881460942317552,-0.1221917979973036
1,2,0.4929586161604494,-0.0871023920073996
1,1,0.1930669292789042,-0.0234437945212715
0,1,0.2847066830163315,-0.0460583336341721
0,1,-0.0092523931663991,-0.1006818140523135
6,2,0.5080847749812127,0.1397357161835797
2,1,0.2579328338791368,0.0331124934251536
1,1,0.110928534450712,-0.2003010565040563
3,2,0.1940490869470885,0.1966646995212143
2,2,0.4291439015008617,0.0840282907212631
1,2,0.1224011967469454,-0.009601109661703
1,2,0.2381866411662496,-0.0537377820245557
0,2,0.3357351660402904,-0.0573644170405369
0,2,0.1184427002077657,-0.0971831151817392
0,2,-0.1263506336963154,-0.0610054104205943
2,2,0.2233683051503843,0.018815404392423
6,2,0.6868866795990021,0.0278296046308241
1,1,0.3335267560830123,-0.089652191889682
0,2,0.1397798518036012,0.0751150578358224
0,1,0.0132667093930335,-0.0356363483093992
0,1,0.1168967639997362,-0.0314908773208548
3,0,0.4054548009442513,-0.0231269417052217
0,1,0.0510561466593179,0.0168359087128125
2,2,0.2680018165112861,0.126970971500901
0,1,0.0928934311722477,0.0151319306267875
2,2,0.4581100666175425,-0.0734787816980974
0,1,0.2272320620599694,0.0072658826412185
3,1,0.4037284037635089,0.1190968492605184
1,2,0.3661775618774594,0.1752238152062936
4,2,0.5219890549985342,-0.1310767075042554
6,2,0.7349193712596551,0.1008319977032732
0,1,-0.0155059770189821,0.0043092704311309
0,2,0.3422369761083123,-0.1078266803461423
4,2,0.3984520475265372,-0.0949966135922329
3,1,-0.1478836076028179,-0.0533500953298679
1,2,0.0336533512653108,0.0369701431855136
4,1,-0.1126504453878533,-0.0379680437076795
2,2,0.1593875752634203,-0.0925339338954627
0,0,0.0759501745865912,-0.1942419834081502
3,1,0.4414888324794058,0.1588516945191496
1,0,-0.0309008752245694,-0.0347229155940931
2,1,0.1409023764503387,-0.1224982752962467
7,2,0.8228727592064363,0.0885459198327668
0,0,-0.0428745708885747,0.0546540148175186
0,0,-0.1262669934605881,-0.1528353454765497
4,2,0.4380446965664816,-0.0584002100203765
2,2,0.2947979011415487,0.017624088265742
0,2,0.1926044759004795,0.0325800849307748
0,1,0.1397412986609,0.0024983727536523
4,2,0.7236374819860785,-0.064580752815241
0,1,-0.1388493120289126,0.0185886284385622
3,2,0.4080941622900664,-0.0340403128679778
3,2,0.261760521971906,-0.0456267396551622
0,2,0.1831336262279656,0.0278503724495043
1,2,0.3615786818139602,0.0754844725784226
1,1,-0.0217743783091409,0.0429942714122603
1,1,0.1697524116798958,0.0321812641196186
0,1,0.0560536968683286,0.0855691152718769
1,1,0.2581160431738007,0.0800121559213519
1,2,0.0595808773843037,-0.0733530163386568
1,2,0.2438833731335453,-2.507888633978758e-05
1,1,0.5167195944798068,-0.0770631085995408
3,2,0.369481889967765,0.0010081370451991
2,2,0.4970939477128879,0.1824847609797965
5,2,0.4348903198597581,0.0179270648025683
0,2,0.1658517528336458,-0.0287978704257138
6,2,0.5104795383682812,0.0552275655687106
11,2,0.6718552640223628,-0.1765035261996616
7,2,0.6777387126787616,0.0198320056828522
4,2,0.5475898350225848,-0.0567613347886619
2,2,0.4807137339834675,0.013790333684503
6,2,0.5360838831823478,-0.0585653056321549
4,1,0.3172978815660029,-0.0803831189937956
7,1,0.4667306354251537,-0.0400844144289798
8,2,0.6826124574105017,0.0425110508667737
7,2,0.7087567264413667,-0.0730000325740851
1,1,0.4173233478328618,-0.0783379922464571
5,2,0.4888744885713537,0.0043831692938991
1,1,0.1007681989793503,0.1082426005554885
1,1,0.0784593947695019,0.0833260578241079
0,1,-0.055562066600698,-0.0832087868368671
0,1,-0.0996835261428538,-0.0018907584288336
1,1,0.4016844230823477,-0.1489252483531778
1,1,0.2547950783736026,-0.0521218669916926
1,1,0.093923910577564,-0.0361454844339934
0,1,-0.1917053966995392,0.1412975714037853
1,1,0.1556511792281693,0.0215639985359362
0,1,0.177917599786949,-0.0974033754097889
0,1,-0.0056989548860157,0.0211910332716415
0,1,-0.0482290394876247,-0.0532839849096324
0,1,0.038537754257847,0.0244135243751351
0,1,-0.0093075058043512,-0.0967210064018069
0,1,0.1118312716021894,-0.0378545718095553
5,2,0.601701086540738,0.0987701733175354
1,2,0.2545966433622313,0.0109964366139635
6,2,0.5486318357030894,0.1170133089594258
1,2,0.2207557226424712,-0.0812417673549533
2,2,0.1198631138664861,0.0523063887395938
0,2,0.3077532957673737,-0.2054353010087457
0,1,-0.0111703252340393,0.0877699877428104
2,1,0.363363537371831,-0.1252431495817797
0,0,0.2411100614523489,-0.022250641293609
1,2,0.400207743252268,-0.0882365243964692
1,1,0.2312088549688969,-0.0694960357907594
1,2,0.4041063671860716,-0.0345368143876516
0,1,0.265542369561727,0.0097775165738678
1,1,-0.0069553974075046,0.0874520896961695
0,2,0.0963607619563148,0.1049898887220306
3,2,0.3820450409119071,-0.0691625226039752
1,1,0.0162782463353654,-0.023765000620378
1,0,0.0225227905184753,0.1004775347960586
5,2,0.6945354275392666,0.0601701007919466
3,2,0.2178069654022215,-0.0210600934057806
4,2,0.2963694614980889,-0.0940731719883917
0,1,-0.2203685025180812,-0.1296181906906125
2,1,-0.04703040236302,-0.0141105722587394
1,1,-0.0298561748980546,-0.0098190605694194
3,2,0.4964688410893677,0.0069672596207928
0,1,0.1886825635775948,0.1781527280279359
0,1,0.0089300689848634,0.0305443936073946
0,1,0.227536128294093,0.0051345440612967
1,2,0.4639968775370159,0.0109008938563097
0,1,0.3013823610748971,0.1402008099619188
0,0,0.1782724979584632,0.0053126999857775
0,0,-0.1596567432495536,-0.0440723384115544
1,0,0.389036379653682,0.0554732937268247
0,0,-0.1035172547049329,-0.1270890188845063
2,1,0.5065685999987367,0.0075298218457795
0,0,0.1340853604685165,0.009153045094405
0,0,0.1628173149453038,-0.0018371627264398
0,1,-0.0518699399345725,0.0839482113100561
5,1,0.5045034668100011,-0.0228386165454706
2,0,0.3370191029080737,-0.1487864500087706
3,2,0.4010452387808386,0.0641085392586377
3,2,0.4128502503660144,-0.1402774302755852
3,2,0.3122547327620641,0.0514947596393688
2,1,0.1717926627279117,0.1058075403213519
1,2,0.4287590197590076,0.0253225604005404
2,2,0.8491213313492776,0.1053779266861539
1,0,-0.0782137009500036,0.0752245215229223
2,2,0.3924072499763698,0.1166797367085005
0,1,0.2073550548669828,0.0087842801111312
5,2,0.4994815965703672,0.0007107477578869
0,0,-0.1694330847942355,-0.1015011944229699
1,1,0.3907282801429358,-0.0388693964526799
1,2,0.1708651880628607,-0.0774169657929658
2,2,0.2194486015563797,-0.03849936329088
1,1,0.3080536061200805,0.0043546787397375
2,2,0.3626656799786761,-0.0305793601199647
2,1,0.3687398480174017,0.0319550017994859
1,1,0.3086112014124231,-0.034559405528789
2,1,0.4771017316595441,-0.1082134910215591
1,1,-0.0302798267827818,0.0402961230340356
0,1,0.1484323951090288,0.105397107200629
0,1,0.0216166716422799,0.1204168036389234
0,1,0.1102023263663086,0.0026955230324152
2,2,0.3349711950548188,0.1305807023329268
4,2,0.7074097410184983,-0.0624620779827278
1,1,0.2397077919963277,0.0369975241186967
0,1,0.2991688712980023,0.0144163471860599
0,1,0.0083246033686368,0.0076991298573753
4,2,0.4949984730231753,0.0043285306685486
1,1,0.0585712254167811,-0.2026408099589831
0,1,0.0846350333883615,0.0143023067669283
1,2,-0.1598747505335641,-0.070626846637379
1,1,0.0654742538097142,-0.0765884908715363
0,0,-0.0273606268109581,-0.0001343960124836
7,2,0.5654811564143161,-0.0476915714857807
4,2,0.4304525975226412,-0.051218046951693
0,1,-0.0498073032919552,-0.0785611559760637
0,1,-0.2014478276250232,0.0664682391222803
1,2,-0.1773186865050719,0.0247544106597184
0,1,0.1224123900420321,0.0270888074961629
2,1,0.011419725945407,0.0623038155576219
2,2,0.3895826005359091,-0.0168848397381645
3,2,0.2060462029301787,0.0727243172455756
1,2,0.4364707857943224,-0.0518532987306575
2,2,0.016757801312054,0.0674674568348482
3,2,0.2584718753083915,-0.0672599107757949
3,2,0.23741816866328,-0.0640421723000684
4,1,0.0879095810404336,-0.101705036991866
3,2,0.4691397295456068,-0.0661586983269337
6,2,0.3888725594342831,0.0495929711036568
2,1,0.4254747514626851,-0.0570305402066796
5,2,0.7956879412592945,0.0498186929872524
0,0,0.025761369621792,-0.0901799071657998
3,1,0.7402751110984767,-0.1389942186697144
0,0,0.2862829639619426,0.0081311718728626
0,1,-0.0187179499844011,0.1343015281958715
2,1,0.1726102795674258,0.0344579260853087
1,1,0.1770266267687844,0.0335925044659692
1,2,0.0246355560367416,-0.0127274887712287
5,2,0.4892984737745753,-0.0354452772127798
3,2,0.4163466046306854,0.1729917389341136
1,1,0.1735202230718441,-0.1381971230684423
3,2,0.3041634332669894,0.1003547875162129
4,2,0.5993504953220501,-0.0145299491635802
2,2,0.3744379495332806,0.0948656022139389
0,0,-0.0048765496715986,-0.2334022105548013
4,2,0.7501566805377778,0.0064888460688842
2,2,0.4154606610607687,0.0492061460699594
0,1,-0.1848631759180513,-0.0999673000694133
1,2,0.1657386625538938,0.0214414826004024
1,1,0.35309340032437,-0.1111322820384927
2,1,0.1462834950269804,0.0001239332107372
0,1,0.2298063074848562,0.1177114631858278
1,1,0.2149841486930902,-0.0510073879476859
1,1,0.30690453981371,0.077692519434102
0,1,0.0365556499718704,-0.0942161983718119
0,1,0.082471204688631,-0.0001177006825121
1,1,0.3231065097169371,0.0632765610906386
1,1,0.3198050688282291,0.0123632015370108
0,1,0.0452499179925659,0.079477693864995
0,1,0.2447570492356406,0.0562121904128061
0,0,-0.0366401165287574,0.1112220830970113
2,2,0.2602329866062071,-0.1010668591045181
1,1,0.5547456761728328,0.0423817720930703
0,0,0.0567203478553274,0.0015086981039452
3,2,0.5688580479144209,-0.0845899239195175
3,2,0.4401167313424161,-0.129868286143597
4,2,0.3212925605423526,0.0642300267850875
3,2,0.249579319821455,-0.082740520201578
3,2,0.0597170010933018,0.0533774548457994
4,2,0.4581251302828628,0.0910614643876949
1,0,0.1820845389452915,0.0066847607232776
0,0,-0.1549910206066569,-0.0485038781704103
0,0,-0.1072986872159002,0.0917219403933455
5,2,0.6093387178226927,-0.0135715702764604
1,2,0.4026336382802532,-0.0364663038689684
1,1,0.2464993700842824,-0.0106475215231113
2,1,0.028440835103842,0.0223730285615417
0,1,0.0312972569426617,-0.0186875002340064
1,1,0.1298969112599798,0.1147858946833935
1,2,0.1935241048817812,0.0072467621401836
1,1,0.541921829075884,-0.0288966594816377
2,1,0.2906677318207773,0.0498607055394418
1,1,0.3581520593110521,0.0898976910583113
0,1,0.1420707270433037,0.006851549897418
0,1,0.1694829694472822,-0.1019399427298702
0,0,-0.1182549076319193,0.0092976239826351
1,2,0.3992773908206682,-0.10341515922938
1,1,0.1429859562285614,-0.1459730187170847
0,1,0.2093727385682459,0.0544348901027454
0,0,0.1733590419139837,-0.073266921734537
2,2,0.5540757537585922,-0.1349784442820947
2,1,0.2349486277669464,0.0173047668951403
0,2,0.1159753551966894,-0.0077215709039192
1,1,0.2387029008973041,-0.0241231024276931
0,1,-0.0306249224092116,0.1025193973305639
1,2,0.3936780337682161,-0.0090435197637133
2,2,0.5000340446893393,0.1354277164977866
1,1,0.0889058955907785,0.1603553029764536
1,1,0.321175275286609,-0.0354926995921599
2,1,0.2856920144914125,-0.0236170078958183
2,2,0.1447640873622057,0.0365294832202937
0,2,0.070129959299112,-0.0360526795404091
3,2,0.508850068293814,-0.0639387657398012
1,2,-0.0166909105186105,-0.0276548719785725
1,1,-0.0024151286826235,-0.0134621932956484
1,1,0.0894287729554135,-0.0200791462984197
2,2,0.3352561990941406,0.1201656526208454
2,2,0.5296042207251604,0.0329830948465316
2,2,0.1753905712684253,-0.1193122674665814
1,1,0.1858593467398212,0.0109128172576977
4,1,0.1195440396272229,-0.1046248504844037
1,1,0.1754479066823923,0.0447624021692103
3,1,0.1423807039566491,0.084144107391318
1,2,0.2904960218634805,0.0244372832384522
1,1,0.0850783953146954,-0.0562526830644882
8,2,0.4948243757601395,0.1899616874716698
4,2,0.2380100296597405,0.0371079845509715
1,2,0.4271249258482392,0.0024816349264419
0,1,0.0803633286885703,-0.2224276009132653
1,1,0.3595003070889519,0.1400151490474998
4,2,0.3564010522540488,-0.0025886305524643
0,2,0.0877290249419442,-0.0940479153817964
0,2,0.0279666870948643,0.1005754552628648
1,1,0.1764210680035149,-0.1484426610183395
8,2,0.8529690657784029,-0.0422113006063759
0,1,0.3063463517764886,-0.1243144426051261
0,1,0.4146982653910669,0.1742633378006546
1,2,0.57913171289349,-0.0766544745158914
3,1,0.400262353644877,0.0269607203865028
0,2,-0.041956863736407,0.0440688568325707
4,2,0.5427024288253915,0.0660801681348121
1,1,0.3217740257926931,0.0224922751477304
3,2,0.141805660719638,-0.0897103007523765
2,2,0.4716142466429313,-0.0132519818636061
0,1,-0.0840187236281063,0.0650171589718325
0,1,0.0016989195799331,0.0611748049368376
1,1,0.1958831408851103,0.0337990617020053
0,2,0.1975047559460773,0.1793687059945379
10,2,0.6710899138110185,0.1099547397577477
4,2,0.6472398828025147,-0.0552368259708104
5,2,0.5320102199273655,0.086434857567427
5,2,0.5729230679590267,0.2417727221882475
2,2,0.4086807173993266,-0.1852243069803067
1,2,0.1731644653453939,-0.002018318545745
1,2,-0.0260657637151489,0.1631161370944948
0,1,0.0636878614073084,-0.1110463411642399
1,1,0.3729874222033557,0.1195899418413638
2,2,0.4633454204780756,0.0018126225224001
1,1,0.3206443446576392,-0.0653985196687863
2,2,0.4310060050504067,0.0380622633506027
0,1,0.1003489830500098,0.0609121514861501
1,1,0.2861015290996441,-0.0631562948769
1,2,0.1669373732633295,-0.0595630502854482
1,2,0.1563328466822149,-0.086884985347863
3,2,0.3036465741560538,-0.0216366226103971
3,2,0.2678959964082322,0.1026489543775497
1,2,0.2932669465484553,-0.0186885526028116
3,2,0.1847860841679157,-0.0580452573641922
2,2,0.1130712794873661,0.0026119396387639
0,2,0.1211484153328923,0.0740131413532216
0,2,-0.0858554114582252,0.055471305194863
4,2,0.4766496860938636,-0.1252462365894677
3,2,0.4866906114463062,-0.0381694082937753
2,1,0.1861220944645041,-0.1006024169177699
0,0,-0.022662673478263,0.0611969852635686
1,2,0.5196967152461595,0.0599069658977298
0,1,0.1035334344095474,-0.1614100090090168
1,2,-0.1341436661591116,-0.0385284783585907
2,1,0.4077286398016852,0.0616354535831137
0,0,0.2893974530375657,-0.2153102978992776
1,1,0.2269437434506809,0.0675063065598124
0,1,0.0390949463148388,0.0921162178106178
0,1,-0.0869232181524928,0.021610749487094
0,1,0.0043836433558087,0.0867425133001116
0,1,0.0582211787296923,-0.1357437611005944
0,1,0.0199618071191099,0.036143658948971
1,1,0.4503386242726863,0.0274128745019297
0,1,-0.1079376058835966,0.1248557068264021
0,1,-0.1429488969051232,0.0258421035568678
1,0,0.1303859653138865,-0.0493562226320561
0,1,-0.0196328190808498,-0.1465116141726664
0,1,0.0979040671294278,0.0446024136141659
3,1,0.1363330716377144,0.1118750969114681
0,1,0.1905777935479775,-0.0094763788323935
2,1,0.4540411935698586,-0.0282023083651739
0,1,0.1914774658281923,-0.2211532896516224
3,1,0.4105931431701603,0.1036191185640097
4,1,0.2862578487554001,-0.0467068177269455
2,2,0.2941659862666409,0.1702072047933569
0,1,0.0917005961630356,-0.0755002546762929
0,1,0.217576623546864,-0.1732512523857245
2,1,0.5426659871669676,-0.0984389222672677
0,1,0.0409350510543435,0.0485461119072746
0,1,-0.0606458583231101,-0.0158944604758589
1,1,0.0757722493047451,-0.0501819442595995
0,1,0.326593058921954,0.059143969216889
0,1,0.0544874248505799,-0.0606370844498334
0,1,0.0319334020110321,0.0227170726560795
0,1,-0.0316136670930618,-0.047718186216243
0,1,0.0428816323258426,-0.037926226919321
0,1,0.0319334020110321,0.0227170726560795
1,1,0.155892891216935,0.049686418154956
2,1,0.2223894879348505,-0.0576414149472654
0,1,0.2321958787232638,-0.1199770049895088
0,1,0.2771271349352942,-0.0616487184752544
0,1,-0.074763429265234,-0.031361074990081
1,1,0.2986882090112761,0.0143258488928461
